lkneex,lkneey,rkneex,rkneey,lwristx,lwristy,lwristz,rwristx,rwristy,rwristz,lhipx,lhipy,lhipz,rhipx,rhipy,rhipz,lshoulderx,lshouldery,rshoulderx,rshouldery
RAnkleAngles,,LWristAngles,,RNeckAngles,,,LHeadAngles,,,RKneeAngles,,,LElbowAngles,,,RWristAngles,,LSpineAngles,,
X,Y,X,Y,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,X,Y,
-1.610954,3.652807,72.103317,-12.998639,-0.740861,5.53958,64.079338,-13.745546,-4.679912,71.544258,43.548275,8.655287,-4.50702,93.360771,0.0,0.0,52.899693,19.926336,-10.991769,-2.156096,
-1.321628,3.686765,72.446289,-13.100692,-0.794163,5.430431,64.121796,-13.713736,-4.674655,71.585579,44.194221,8.604521,-4.157066,93.215439,0.0,0.0,52.812386,20.205156,-11.091603,-2.09679,
-1.024808,3.715939,72.782524,-13.199442,-0.847332,5.321121,64.162262,-13.681584,-4.670231,71.626122,44.830513,8.54974,-3.840557,93.073761,0.0,0.0,52.724281,20.471664,-11.19141,-2.037422,
-0.721548,3.740488,73.111641,-13.294861,-0.900333,5.211904,64.200867,-13.649011,-4.666623,71.665955,45.455738,8.491427,-3.556999,92.935883,0.0,0.0,52.635635,20.726118,-11.291037,-1.978003,
-0.412853,3.760659,73.433449,-13.386848,-0.953161,5.102845,64.237671,-13.616036,-4.663812,71.705185,46.068623,8.430118,-3.305464,92.801971,0.0,0.0,52.546852,20.968779,-11.390368,-1.918647,
-0.099746,3.776689,73.747543,-13.47548,-1.00567,4.994095,64.272774,-13.582668,-4.661744,71.743866,46.668102,8.366405,-3.084945,92.672127,0.0,0.0,52.458294,21.199928,-11.489333,-1.859318,
0.216812,3.788863,74.05378,-13.560674,-1.057876,4.885814,64.306274,-13.548846,-4.660406,71.78212,47.253262,8.300889,-2.894147,92.546463,0.0,0.0,52.37043,21.419867,-11.587791,-1.800095,
0.535876,3.797496,74.351791,-13.642399,-1.109708,4.777982,64.338242,-13.514724,-4.6598,71.819969,47.823353,8.234196,-2.73158,92.42514,0.0,0.0,52.283497,21.628883,-11.685663,-1.740989,
0.856547,3.802888,74.641357,-13.720721,-1.161153,4.670854,64.368752,-13.480155,-4.659892,71.857506,48.377789,8.166862,-2.59559,92.308167,0.0,0.0,52.197964,21.827374,-11.782812,-1.682044,
1.178007,3.805388,74.922226,-13.795598,-1.212098,4.564426,64.397911,-13.445263,-4.660596,71.894791,48.916126,8.099476,-2.484384,92.195648,0.0,0.0,52.114216,22.015625,-11.879171,-1.623337,
1.499461,3.805331,75.194244,-13.867076,-1.262567,4.458908,64.425766,-13.409948,-4.661936,71.931862,49.438061,8.032636,-2.396095,92.087662,0.0,0.0,52.032574,22.193977,-11.97461,-1.564866,
1.820169,3.80305,75.457176,-13.935217,-1.312483,4.354355,64.452385,-13.374265,-4.663806,71.968781,49.943394,7.966831,-2.328796,91.984161,0.0,0.0,51.953381,22.362844,-12.069075,-1.506737,
2.139471,3.798914,75.710823,-13.999978,-1.361855,4.250851,64.477867,-13.338226,-4.666255,72.005585,50.432076,7.902587,-2.280368,91.885315,0.0,0.0,51.876965,22.522547,-12.162438,-1.448956,
2.456763,3.793247,75.955017,-14.061491,-1.410575,4.14852,64.502213,-13.301834,-4.669179,72.042305,50.904125,7.840413,-2.248852,91.791054,0.0,0.0,51.803665,22.673485,-12.25465,-1.39153,
2.771482,3.786393,76.189705,-14.119741,-1.458712,4.047381,64.525566,-13.265138,-4.672596,72.07901,51.359684,7.780702,-2.232121,91.701385,0.0,0.0,51.733757,22.816025,-12.345588,-1.334622,
3.083144,3.778665,76.414742,-14.174878,-1.506161,3.947588,64.547935,-13.228108,-4.676439,72.1157,51.79895,7.723866,-2.228141,91.616257,0.0,0.0,51.667545,22.95052,-12.435195,-1.278144,
3.391317,3.770377,76.630058,-14.22693,-1.552888,3.849175,64.569389,-13.190784,-4.680636,72.15242,52.222229,7.670224,-2.234857,91.535706,0.0,0.0,51.605232,23.077269,-12.523395,-1.222235,
3.695594,3.761814,76.835548,-14.275924,-1.598925,3.752284,64.589973,-13.15312,-4.68519,72.189156,52.629837,7.620091,-2.250341,91.459671,0.0,0.0,51.54702,23.196745,-12.610101,-1.166923,
3.995677,3.753261,77.03125,-14.322056,-1.644268,3.656923,64.609756,-13.115175,-4.690087,72.225975,53.022171,7.573746,-2.272604,91.388031,0.0,0.0,51.493183,23.309282,-12.695264,-1.112252,
4.291261,3.744956,77.217079,-14.365318,-1.688816,3.563166,64.628769,-13.07697,-4.695226,72.262863,53.39967,7.531339,-2.299893,91.320801,0.0,0.0,51.443821,23.415173,-12.778824,-1.058275,
4.582112,3.73713,77.393135,-14.405914,-1.732587,3.471113,64.647049,-13.038489,-4.700581,72.299812,53.762794,7.493083,-2.330428,91.25779,0.0,0.0,51.399109,23.514734,-12.860702,-1.005018,
4.868025,3.729974,77.559464,-14.443844,-1.775595,3.380739,64.664696,-12.999818,-4.706171,72.336868,54.112049,7.45904,-2.362624,91.19899,0.0,0.0,51.359116,23.608358,-12.940848,-0.952532,
5.148854,3.723678,77.716072,-14.479259,-1.817816,3.29225,64.681664,-12.960816,-4.711883,72.373993,54.447914,7.429322,-2.394941,91.144272,0.0,0.0,51.323929,23.696308,-13.019225,-0.900914,
5.424476,3.718386,77.863152,-14.512236,-1.85918,3.205558,64.698044,-12.92167,-4.717701,72.411201,54.770916,7.403949,-2.426017,91.093475,0.0,0.0,51.293613,23.778851,-13.09577,-0.850135,
5.694794,3.714214,78.000809,-14.542954,-1.899771,3.120699,64.71386,-12.882361,-4.723656,72.448494,55.081585,7.382868,-2.454591,91.046463,0.0,0.0,51.268105,23.856306,-13.170462,-0.800268,
5.959743,3.711259,78.129211,-14.571486,-1.939523,3.037819,64.729164,-12.842825,-4.729633,72.485878,55.380421,7.366024,-2.479568,91.003098,0.0,0.0,51.247486,23.928923,-13.243258,-0.75136,
6.21928,3.709584,78.248459,-14.597929,-1.978444,2.956813,64.74398,-12.803208,-4.735651,72.523315,55.66795,7.353283,-2.499973,90.963272,0.0,0.0,51.231602,23.996944,-13.314116,-0.703461,
6.473418,3.709246,78.358818,-14.622411,-2.016535,2.877818,64.758293,-12.763449,-4.741655,72.560799,55.944675,7.344601,-2.51494,90.926788,0.0,0.0,51.220387,24.060627,-13.383018,-0.656589,
6.722123,3.710251,78.460541,-14.645061,-2.053802,2.800843,64.772194,-12.723557,-4.747647,72.598328,56.211082,7.339676,-2.523769,90.893463,0.0,0.0,51.213806,24.120152,-13.449941,-0.610772,
6.965459,3.7126,78.553886,-14.666009,-2.09022,2.725894,64.78566,-12.683599,-4.753568,72.635864,56.467659,7.33839,-2.525902,90.863083,0.0,0.0,51.211624,24.175739,-13.514851,-0.566058,
7.203424,3.716265,78.639015,-14.685391,-2.1258,2.652962,64.798737,-12.643613,-4.75941,72.673401,56.714821,7.340541,-2.520942,90.83551,0.0,0.0,51.213707,24.227545,-13.57775,-0.522493,
7.43608,3.721187,78.716324,-14.703234,-2.160555,2.582113,64.811424,-12.603567,-4.765152,72.710922,56.953056,7.345779,-2.508569,90.810532,0.0,0.0,51.21991,24.275764,-13.638633,-0.480076,
7.663481,3.727311,78.786072,-14.719748,-2.194458,2.513324,64.823753,-12.563525,-4.770764,72.74839,57.182762,7.353825,-2.488541,90.787941,0.0,0.0,51.229977,24.320509,-13.697474,-0.438845,
7.885703,3.734545,78.848633,-14.735023,-2.227514,2.446593,64.835762,-12.523524,-4.776245,72.785797,57.404331,7.364432,-2.460864,90.767509,0.0,0.0,51.243698,24.362013,-13.754303,-0.398832,
8.102784,3.742805,78.904251,-14.749129,-2.259752,2.381946,64.84742,-12.483571,-4.781568,72.823105,57.618111,7.377321,-2.425523,90.749084,0.0,0.0,51.26078,24.400379,-13.809067,-0.360042,
8.314819,3.751976,78.953354,-14.762262,-2.29116,2.319354,64.858795,-12.443712,-4.786734,72.860298,57.82449,7.392111,-2.382659,90.732422,0.0,0.0,51.28104,24.435675,-13.861834,-0.322487,
8.521869,3.761928,78.996246,-14.774446,-2.321755,2.258877,64.869827,-12.403916,-4.791723,72.897339,58.023804,7.408421,-2.332466,90.717293,0.0,0.0,51.304131,24.468025,-13.912564,-0.286207,
8.723989,3.772543,79.033333,-14.785867,-2.351472,2.200416,64.880577,-12.364324,-4.796495,72.934189,58.216316,7.426008,-2.275304,90.703476,0.0,0.0,51.329807,24.497557,-13.961302,-0.251179,
8.921269,3.783693,79.064941,-14.796563,-2.380405,2.143995,64.891045,-12.32491,-4.801118,72.970848,58.402344,7.444479,-2.21144,90.690804,0.0,0.0,51.357834,24.524313,-14.008034,-0.217434,
9.113769,3.795244,79.091499,-14.806689,-2.408478,2.089649,64.901237,-12.285669,-4.805509,73.007271,58.582169,7.463513,-2.141311,90.679031,0.0,0.0,51.387791,24.548424,-14.052819,-0.184956,
9.30155,3.807064,79.113327,-14.816257,-2.435732,2.0373,64.91114,-12.246694,-4.809724,73.043404,58.755997,7.482799,-2.065369,90.667969,0.0,0.0,51.419434,24.569935,-14.09564,-0.15376,
9.484658,3.81902,79.130836,-14.825433,-2.462192,1.986907,64.920761,-12.20804,-4.813763,73.079269,58.924068,7.502037,-1.984126,90.657402,0.0,0.0,51.452541,24.588917,-14.136534,-0.12384,
9.663137,3.830964,79.144394,-14.834313,-2.487802,1.938549,64.930115,-12.169637,-4.817579,73.114792,59.086628,7.520823,-1.898139,90.647102,0.0,0.0,51.486752,24.605425,-14.175547,-0.095167,
9.837038,3.842786,79.154427,-14.842984,-2.512582,1.892051,64.939194,-12.131682,-4.821221,73.149956,59.243839,7.538932,-1.807928,90.636864,0.0,0.0,51.521805,24.619486,-14.212684,-0.067771,
10.006413,3.85437,79.161285,-14.851478,-2.536545,1.847559,64.947975,-12.094024,-4.824648,73.184731,59.395893,7.556037,-1.713985,90.626541,0.0,0.0,51.557396,24.631199,-14.248003,-0.041647,
10.17127,3.865598,79.16526,-14.85988,-2.559669,1.80497,64.956459,-12.056798,-4.827911,73.21907,59.542946,7.571953,-1.616978,90.615936,0.0,0.0,51.593288,24.640562,-14.281503,-0.016716,
10.33165,3.876377,79.166763,-14.868335,-2.581987,1.764182,64.964699,-12.020088,-4.831038,73.252975,59.685169,7.58641,-1.517389,90.604843,0.0,0.0,51.629261,24.64764,-14.313239,0.00702,
10.487559,3.886601,79.166176,-14.876835,-2.603476,1.725257,64.972595,-11.983832,-4.833986,73.286369,59.822697,7.599145,-1.415804,90.593102,0.0,0.0,51.664989,24.652473,-14.343263,0.02953,
10.639018,3.8962,79.163811,-14.885487,-2.624089,1.688118,64.980209,-11.948145,-4.836771,73.319275,59.955631,7.610056,-1.312765,90.580544,0.0,0.0,51.700333,24.655069,-14.371608,0.050907,
10.786051,3.905105,79.159981,-14.894346,-2.643879,1.652753,64.987518,-11.913012,-4.839437,73.351616,60.084141,7.618901,-1.20874,90.567032,0.0,0.0,51.735031,24.655491,-14.398294,0.071126,
10.928637,3.913248,79.155006,-14.903458,-2.662854,1.619053,64.994499,-11.878539,-4.842037,73.383385,60.208294,7.625616,-1.104317,90.552361,0.0,0.0,51.768929,24.653736,-14.423389,0.090277,
11.066795,3.920592,79.149231,-14.912926,-2.68093,1.587045,65.001144,-11.844716,-4.844483,73.414551,60.328213,7.629992,-0.999883,90.536491,0.0,0.0,51.801811,24.649864,-14.446938,0.108323,
11.200517,3.927098,79.142906,-14.92273,-2.698196,1.55673,65.007446,-11.811516,-4.846883,73.445076,60.443958,7.632031,-0.895915,90.519211,0.0,0.0,51.833622,24.643879,-14.468962,0.125344,
11.329808,3.932745,79.136314,-14.932935,-2.714574,1.527973,65.013397,-11.779098,-4.849215,73.474945,60.555649,7.631647,-0.792836,90.500458,0.0,0.0,51.86414,24.635803,-14.489515,0.141377,
11.454666,3.937521,79.129662,-14.943567,-2.730091,1.500781,65.018974,-11.747423,-4.851493,73.50412,60.663342,7.62887,-0.691047,90.480133,0.0,0.0,51.893318,24.625675,-14.508664,0.156456,
11.575086,3.94141,79.12323,-14.954769,-2.744709,1.475089,65.024162,-11.716573,-4.853745,73.53257,60.767139,7.623522,-0.590872,90.458092,0.0,0.0,51.920986,24.613558,-14.526419,0.170604,
11.69107,3.944444,79.117287,-14.966451,-2.758465,1.450896,65.028961,-11.686524,-4.856005,73.56028,60.867073,7.615816,-0.492646,90.434296,0.0,0.0,51.947163,24.599428,-14.542863,0.18389,
11.802614,3.946634,79.111923,-14.978669,-2.771317,1.428149,65.033325,-11.657319,-4.858272,73.587212,60.9632,7.605753,-0.396663,90.408699,0.0,0.0,51.971771,24.583315,-14.558021,0.196354,
11.909731,3.948005,79.107483,-14.991446,-2.783288,1.406795,65.037285,-11.628999,-4.860583,73.613335,61.055607,7.593326,-0.303156,90.381187,0.0,0.0,51.994774,24.565283,-14.571953,0.20802,
12.012431,3.948594,79.103973,-15.004849,-2.794358,1.386751,65.040787,-11.601626,-4.862956,73.638657,61.14431,7.578736,-0.212383,90.351768,0.0,0.0,52.01614,24.545368,-14.584689,0.21895,
12.110714,3.948441,79.101631,-15.018838,-2.804494,1.368018,65.043846,-11.575216,-4.865402,73.663124,61.229366,7.562017,-0.124552,90.320396,0.0,0.0,52.035931,24.523584,-14.596289,0.229198,
12.204616,3.947596,79.100586,-15.033447,-2.813716,1.350536,65.046417,-11.54978,-4.867946,73.686714,61.310844,7.543319,-0.039787,90.287041,0.0,0.0,52.054131,24.499973,-14.606796,0.238807,
12.294162,3.94611,79.100929,-15.048697,-2.822043,1.33428,65.048508,-11.52532,-4.870626,73.709427,61.388756,7.522798,0.041719,90.251671,0.0,0.0,52.070801,24.474581,-14.616255,0.2478,
12.379374,3.944046,79.102791,-15.064539,-2.829391,1.31918,65.050087,-11.50193,-4.873403,73.731216,61.463142,7.50061,0.119891,90.21434,0.0,0.0,52.086006,24.447491,-14.624699,0.256252,
12.460301,3.941453,79.106255,-15.081058,-2.83585,1.305202,65.051147,-11.479572,-4.876375,73.752083,61.534077,7.476856,0.194619,90.174995,0.0,0.0,52.099789,24.418718,-14.632188,0.264198,
12.536982,3.938399,79.111336,-15.098148,-2.841352,1.292308,65.051666,-11.458302,-4.879508,73.77198,61.601551,7.451805,0.265779,90.133751,0.0,0.0,52.112247,24.38829,-14.638744,0.271685,
12.609488,3.934947,79.118103,-15.115924,-2.84589,1.280404,65.051651,-11.438158,-4.882831,73.790932,61.66563,7.425567,0.333416,90.09053,0.0,0.0,52.123428,24.35635,-14.644442,0.278768,
12.677862,3.931165,79.126617,-15.134292,-2.849519,1.269592,65.051094,-11.419037,-4.886354,73.808876,61.726337,7.39837,0.397434,90.045486,0.0,0.0,52.133453,24.322962,-14.649282,0.285479,
12.7422,3.927111,79.136894,-15.153278,-2.852171,1.259701,65.049957,-11.401073,-4.890099,73.825844,61.783707,7.37039,0.457828,89.998581,0.0,0.0,52.142479,24.288069,-14.653341,0.291889,
12.802568,3.922849,79.148903,-15.172834,-2.853897,1.250711,65.048225,-11.38424,-4.894099,73.841782,61.83778,7.341812,0.514629,89.949921,0.0,0.0,52.150482,24.251881,-14.656645,0.29803,
12.859056,3.91844,79.162605,-15.192962,-2.854667,1.242646,65.045906,-11.368526,-4.898295,73.856674,61.888561,7.312814,0.567823,89.899574,0.0,0.0,52.157764,24.214428,-14.659193,0.303883,
12.911766,3.91394,79.178085,-15.213647,-2.85454,1.235369,65.042999,-11.353972,-4.902809,73.87056,61.936119,7.283614,0.617428,89.84761,0.0,0.0,52.164257,24.175823,-14.661084,0.309579,
12.960803,3.909404,79.195229,-15.23488,-2.853463,1.228936,65.039474,-11.340549,-4.907578,73.883377,61.980476,7.254319,0.663533,89.794075,0.0,0.0,52.1702,24.136152,-14.662306,0.315095,
13.006273,3.904886,79.214012,-15.2566,-2.851456,1.223246,65.035362,-11.328292,-4.912631,73.895149,62.02169,7.22514,0.70616,89.739105,0.0,0.0,52.175598,24.095459,-14.662918,0.320507,
13.048299,3.900431,79.234375,-15.2788,-2.848543,1.218263,65.030602,-11.317203,-4.91797,73.905846,62.059746,7.196286,0.745337,89.682808,0.0,0.0,52.180691,24.053932,-14.66293,0.325817,
13.087008,3.896084,79.256264,-15.301473,-2.844763,1.214005,65.025246,-11.307221,-4.923632,73.915482,62.094723,7.167819,0.781194,89.625214,0.0,0.0,52.185497,24.011639,-14.662389,0.331059,
13.122525,3.891873,79.279625,-15.324535,-2.840099,1.210347,65.019272,-11.298433,-4.929604,73.924042,62.126705,7.139829,0.813769,89.566513,0.0,0.0,52.190083,23.968685,-14.661306,0.336274,
13.154974,3.887841,79.304268,-15.348019,-2.834551,1.207367,65.01265,-11.290734,-4.935839,73.931519,62.15567,7.112575,0.843119,89.506744,0.0,0.0,52.194698,23.925135,-14.659727,0.341476,
13.184521,3.884021,79.330238,-15.371829,-2.828147,1.204987,65.005417,-11.284143,-4.942394,73.937912,62.181686,7.086077,0.869414,89.446068,0.0,0.0,52.199306,23.881218,-14.657673,0.34668,
13.211292,3.880437,79.357407,-15.396009,-2.820926,1.203125,64.997559,-11.278702,-4.949263,73.943237,62.204819,7.060513,0.892684,89.384552,0.0,0.0,52.203995,23.837,-14.655154,0.35196,
13.235413,3.87709,79.385628,-15.420449,-2.812918,1.201796,64.989105,-11.274348,-4.956481,73.947495,62.225113,7.035843,0.913001,89.322327,0.0,0.0,52.208858,23.792582,-14.652201,0.357274,
13.257052,3.874016,79.414818,-15.445169,-2.804102,1.200996,64.980034,-11.271042,-4.963962,73.950668,62.242638,7.012204,0.930523,89.259521,0.0,0.0,52.214024,23.748089,-14.648842,0.362671,
13.276331,3.8712,79.444901,-15.4701,-2.794576,1.200627,64.970375,-11.268823,-4.971788,73.952789,62.257446,6.989626,0.945266,89.196274,0.0,0.0,52.219475,23.703688,-14.645088,0.368137,
13.293415,3.868684,79.475716,-15.495206,-2.784319,1.200792,64.960121,-11.267553,-4.979884,73.953835,62.269604,6.968176,0.957468,89.132645,0.0,0.0,52.225357,23.659439,-14.640944,0.373715,
13.308413,3.866439,79.507202,-15.520474,-2.773366,1.20132,64.949295,-11.267343,-4.988291,73.95385,62.27916,6.947897,0.9671,89.068825,0.0,0.0,52.231548,23.615528,-14.636463,0.379394,
13.321482,3.864465,79.539276,-15.545838,-2.761778,1.202225,64.937912,-11.26811,-4.996987,73.952835,62.286221,6.928729,0.974324,89.004837,0.0,0.0,52.238247,23.572018,-14.631641,0.385154,
13.332746,3.862763,79.571732,-15.571276,-2.749539,1.203526,64.925964,-11.26983,-5.005945,73.950775,62.29084,6.910706,0.979232,88.940872,0.0,0.0,52.245407,23.52903,-14.626479,0.391042,
13.342335,3.86132,79.604576,-15.596761,-2.73678,1.205096,64.913498,-11.272512,-5.015214,73.947731,62.293106,6.893842,0.981946,88.877014,0.0,0.0,52.253086,23.486677,-14.621016,0.397008,
13.350357,3.860121,79.637581,-15.622256,-2.723428,1.207063,64.90052,-11.276035,-5.024686,73.943672,62.293087,6.878088,0.982564,88.81337,0.0,0.0,52.26123,23.445093,-14.61524,0.403089,
13.356946,3.859164,79.670731,-15.647711,-2.709608,1.209271,64.887054,-11.280451,-5.034442,73.93866,62.290848,6.863488,0.98122,88.750061,0.0,0.0,52.269917,23.404377,-14.609177,0.409271,
13.362187,3.858405,79.703842,-15.673081,-2.695338,1.211808,64.873123,-11.285649,-5.044431,73.932693,62.286522,6.849859,0.977974,88.687195,0.0,0.0,52.279083,23.36455,-14.60284,0.415543,
13.36619,3.85784,79.736885,-15.698351,-2.680617,1.214553,64.858734,-11.291682,-5.054606,73.925781,62.280178,6.837231,0.972972,88.624847,0.0,0.0,52.288712,23.3258,-14.596231,0.421897,
13.36904,3.857443,79.769775,-15.7235,-2.66561,1.217541,64.843933,-11.298445,-5.065042,73.917976,62.271893,6.825587,0.966295,88.563126,0.0,0.0,52.298897,23.288132,-14.589362,0.428304,
13.37083,3.85719,79.802361,-15.748499,-2.650221,1.220738,64.828743,-11.30593,-5.075601,73.909286,62.261784,6.814795,0.958092,88.502121,0.0,0.0,52.309467,23.25168,-14.582255,0.434745,
13.371614,3.857062,79.834564,-15.773244,-2.634597,1.224134,64.813171,-11.31408,-5.086357,73.899734,62.249928,6.804807,0.948469,88.44194,0.0,0.0,52.320488,23.216417,-14.574881,0.441222,
13.371465,3.857016,79.866333,-15.797782,-2.618746,1.227668,64.797272,-11.322907,-5.097265,73.889374,62.236431,6.795585,0.937448,88.382629,0.0,0.0,52.33197,23.182478,-14.567287,0.447702,
13.370441,3.857048,79.897537,-15.822094,-2.602727,1.231429,64.781067,-11.332255,-5.108278,73.878189,62.22139,6.787059,0.925229,88.32428,0.0,0.0,52.343792,23.149883,-14.55947,0.454176,
13.368577,3.857118,79.928192,-15.846095,-2.58657,1.235259,64.76458,-11.342241,-5.119404,73.866257,62.20491,6.779048,0.911908,88.266983,0.0,0.0,52.35598,23.118677,-14.551415,0.460601,
13.365924,3.857207,79.958107,-15.869792,-2.570351,1.239241,64.747826,-11.352708,-5.130624,73.853592,62.187077,6.771634,0.897541,88.210808,0.0,0.0,52.368439,23.08885,-14.54315,0.466968,
13.362501,3.857298,79.98735,-15.893153,-2.554147,1.243312,64.730881,-11.363655,-5.141932,73.840225,62.168011,6.764637,0.882322,88.155777,0.0,0.0,52.38126,23.060514,-14.534661,0.473266,
13.358313,3.85734,80.015785,-15.916159,-2.537926,1.247498,64.713753,-11.375026,-5.153233,73.82618,62.147781,6.758055,0.866195,88.10199,0.0,0.0,52.394234,23.033567,-14.525977,0.479437,
13.353408,3.857341,80.043343,-15.938815,-2.521833,1.251732,64.696465,-11.386796,-5.164618,73.811523,62.126526,6.751719,0.849458,88.049484,0.0,0.0,52.407413,23.008078,-14.51708,0.485466,
13.347762,3.85726,80.070023,-15.961047,-2.505822,1.255962,64.679077,-11.398993,-5.17598,73.796272,62.104328,6.745629,0.832076,87.998306,0.0,0.0,52.420818,22.984034,-14.508014,0.491342,
13.341386,3.857089,80.095833,-15.982897,-2.490043,1.260317,64.661591,-11.411404,-5.187337,73.780464,62.081276,6.739738,0.814194,87.948471,0.0,0.0,52.434322,22.961384,-14.498755,0.497011,
13.334272,3.856788,80.120651,-16.004313,-2.474447,1.264631,64.644043,-11.424169,-5.198633,73.764145,62.057487,6.733875,0.795885,87.900063,0.0,0.0,52.447865,22.940172,-14.489293,0.502452,
13.32642,3.856365,80.144493,-16.025288,-2.459139,1.269009,64.626495,-11.437119,-5.209879,73.747345,62.033028,6.728119,0.777278,87.85305,0.0,0.0,52.461529,22.920282,-14.479658,0.507675,
13.317801,3.855798,80.167313,-16.045816,-2.444136,1.273337,64.608963,-11.450305,-5.221029,73.730118,62.008003,6.722354,0.758458,87.807526,0.0,0.0,52.475185,22.901743,-14.469871,0.512593,
13.308397,3.855065,80.189186,-16.065926,-2.42948,1.277652,64.591476,-11.463661,-5.232053,73.712479,61.982506,6.716519,0.739477,87.76342,0.0,0.0,52.48885,22.884483,-14.459907,0.517203,
13.298206,3.854163,80.209969,-16.085579,-2.415236,1.281891,64.574089,-11.477175,-5.242973,73.694504,61.956638,6.710546,0.720485,87.72084,0.0,0.0,52.502426,22.868437,-14.44978,0.521503,
13.287199,3.853086,80.229706,-16.104767,-2.401478,1.286127,64.556816,-11.490722,-5.253762,73.676216,61.93045,6.704489,0.701539,87.679718,0.0,0.0,52.515965,22.853638,-14.439524,0.525412,
13.275354,3.851813,80.248444,-16.123501,-2.38818,1.290316,64.539665,-11.504337,-5.26435,73.657654,61.904053,6.698187,0.682704,87.640121,0.0,0.0,52.529373,22.839928,-14.429087,0.528922,
13.262647,3.850357,80.266151,-16.141779,-2.375349,1.294394,64.522697,-11.518016,-5.274721,73.638863,61.877499,6.691721,0.664108,87.602005,0.0,0.0,52.54266,22.82728,-14.418536,0.532053,
13.249061,3.848701,80.282791,-16.159603,-2.363099,1.298395,64.505951,-11.531666,-5.284916,73.619881,61.850872,6.685041,0.645767,87.565361,0.0,0.0,52.555874,22.815603,-14.407872,0.534741,
13.234592,3.846851,80.298454,-16.176966,-2.351458,1.302273,64.489449,-11.545302,-5.294889,73.600754,61.824249,6.678076,0.627801,87.530235,0.0,0.0,52.568821,22.804888,-14.397069,0.536948,
13.219208,3.844806,80.313126,-16.193914,-2.340398,1.306026,64.47319,-11.558894,-5.304604,73.581528,61.797672,6.670862,0.610266,87.496552,0.0,0.0,52.581646,22.795012,-14.386161,0.538684,
13.202922,3.84258,80.326836,-16.210392,-2.330004,1.309695,64.457222,-11.572351,-5.314061,73.562233,61.771214,6.663416,0.593251,87.464348,0.0,0.0,52.594234,22.785954,-14.375148,0.539927,
13.185702,3.840164,80.339554,-16.226498,-2.320233,1.313187,64.441559,-11.585735,-5.323215,73.542908,61.74493,6.655683,0.576792,87.433517,0.0,0.0,52.606659,22.777584,-14.364069,0.540641,
13.167571,3.837571,80.351364,-16.242134,-2.311182,1.316548,64.426247,-11.598956,-5.332099,73.523605,61.718864,6.64771,0.560949,87.404114,0.0,0.0,52.618774,22.76988,-14.352897,0.540834,
13.148513,3.83481,80.362259,-16.25741,-2.302803,1.319783,64.411285,-11.61199,-5.340645,73.504341,61.693073,6.63945,0.545793,87.376122,0.0,0.0,52.630684,22.762714,-14.341664,0.540478,
13.128561,3.831885,80.372284,-16.272301,-2.295177,1.32282,64.396713,-11.624859,-5.348902,73.485191,61.667614,6.630953,0.53137,87.349411,0.0,0.0,52.642265,22.756071,-14.330361,0.539554,
13.107712,3.828813,80.38147,-16.286808,-2.288258,1.325663,64.382553,-11.63755,-5.356806,73.466148,61.642479,6.622249,0.517722,87.324066,0.0,0.0,52.653667,22.749832,-14.319036,0.538082,
13.085993,3.825603,80.389847,-16.300995,-2.282073,1.328289,64.368782,-11.650052,-5.364379,73.447273,61.617718,6.613316,0.504893,87.299995,0.0,0.0,52.664768,22.743975,-14.307658,0.536029,
13.063427,3.822265,80.397469,-16.314798,-2.276639,1.33084,64.355446,-11.662214,-5.371567,73.428581,61.593369,6.604175,0.492935,87.277145,0.0,0.0,52.675575,22.738426,-14.296266,0.533398,
13.040067,3.818824,80.40435,-16.328331,-2.271961,1.333169,64.34256,-11.674118,-5.378386,73.410126,61.56945,6.594913,0.481873,87.255516,0.0,0.0,52.686108,22.733093,-14.284888,0.530175,
13.015936,3.815287,80.410492,-16.341557,-2.268029,1.335195,64.330116,-11.685872,-5.38488,73.391937,61.545975,6.585485,0.471739,87.235046,0.0,0.0,52.696342,22.72794,-14.273505,0.526386,
12.991095,3.811681,80.416008,-16.354546,-2.264829,1.337048,64.318138,-11.697302,-5.390969,73.374039,61.52293,6.575987,0.462585,87.215675,0.0,0.0,52.706329,22.722906,-14.262157,0.521989,
12.965575,3.807998,80.420868,-16.367235,-2.262382,1.338781,64.306648,-11.708353,-5.396648,73.356438,61.500389,6.566364,0.454385,87.197418,0.0,0.0,52.715984,22.717983,-14.250843,0.517041,
12.939446,3.804267,80.425163,-16.3797,-2.2607,1.340156,64.295631,-11.71922,-5.402023,73.339211,61.478298,6.556744,0.447152,87.180191,0.0,0.0,52.725334,22.713045,-14.239575,0.511532,
12.912771,3.800517,80.428879,-16.391966,-2.259725,1.341426,64.285088,-11.729676,-5.406949,73.322327,61.456688,6.547075,0.440968,87.163933,0.0,0.0,52.734421,22.708118,-14.228385,0.505449,
12.885608,3.796749,80.432098,-16.404013,-2.259431,1.342428,64.27504,-11.739883,-5.4115,73.305847,61.435516,6.537502,0.435774,87.148674,0.0,0.0,52.743225,22.70311,-14.21726,0.498847,
12.858038,3.792982,80.434792,-16.415897,-2.259896,1.343244,64.265457,-11.749711,-5.415689,73.289795,61.414822,6.527936,0.431614,87.13427,0.0,0.0,52.751732,22.697975,-14.206228,0.491687,
