lkneex,lkneey,rkneex,rkneey,lwristx,lwristy,lwristz,rwristx,rwristy,rwristz,lhipx,lhipy,lhipz,rhipx,rhipy,rhipz,lshoulderx,lshouldery,rshoulderx,rshouldery
123.654236,19.306917,147.200439,-7.644947,54.531311,14.0511,151.634232,63.660366,-0.621257,160.144379,131.285065,-73.053276,41.036613,57.404522,-35.217037,-18.483389,9.388811,74.62999,-15.786751,27.523729,
123.496742,19.336824,146.773132,-7.913482,54.937649,13.498328,151.964752,63.615356,-0.385837,160.131943,129.257858,-72.7966,38.925594,57.919315,-35.163559,-18.450056,9.403697,74.882408,-15.398451,27.680452,
123.306992,19.368795,146.326447,-8.192455,55.325119,12.970612,152.280807,63.581478,-0.156431,160.121826,127.166908,-72.522232,36.740314,58.442192,-35.12249,-18.42028,9.412858,75.131714,-15.003246,27.856197,
123.083725,19.401548,145.860413,-8.482149,55.69389,12.467362,152.583237,63.558121,0.066112,160.1138,125.017937,-72.227684,34.485947,58.971626,-35.094105,-18.394087,9.416062,75.377846,-14.603137,28.048912,
122.825798,19.433565,145.374985,-8.782815,56.044262,11.987751,152.872925,63.544601,0.280803,160.107742,122.818153,-71.910324,32.169022,59.505932,-35.07851,-18.371675,9.413173,75.620697,-14.200118,28.256447,
122.532173,19.463491,144.870239,-9.094662,56.376472,11.531057,153.150558,63.54026,0.486877,160.103424,120.5755,-71.567482,29.797062,60.043388,-35.075806,-18.353329,9.40398,75.860138,-13.796095,28.476723,
122.201942,19.489719,144.346161,-9.41783,56.690777,11.096321,153.41687,63.544273,0.683462,160.100815,118.299179,-71.196434,27.378677,60.582138,-35.085964,-18.339491,9.388307,76.096062,-13.39285,28.707609,
121.834396,19.51079,143.80278,-9.7524,56.98748,10.682656,153.672348,63.555859,0.869838,160.099701,115.999329,-70.794563,24.923721,61.120235,-35.108864,-18.33069,9.366003,76.3283,-12.992088,28.947056,
121.429016,19.525267,143.240204,-10.098421,57.266747,10.289134,153.917603,63.574245,1.045267,160.099976,113.686691,-70.359451,22.442764,61.655701,-35.144341,-18.327654,9.336886,76.556694,-12.595374,29.193037,
120.985435,19.531683,142.658417,-10.455854,57.528954,9.91477,154.153,63.598576,1.20921,160.101547,111.372551,-69.888847,19.947006,62.186481,-35.19215,-18.33115,9.300836,76.781082,-12.204145,29.443579,
120.503578,19.528622,142.057495,-10.824543,57.774406,9.55847,154.378952,63.627972,1.361034,160.104233,109.068481,-69.380913,17.448055,62.710464,-35.251976,-18.342012,9.257709,77.001244,-11.819703,29.696823,
119.983559,19.514677,141.437469,-11.204335,58.003441,9.219202,154.595779,63.661541,1.50038,160.108047,106.786034,-68.834061,14.95766,63.225464,-35.323452,-18.36132,9.207397,77.216957,-11.44318,29.950977,
119.425789,19.488762,140.798355,-11.594923,58.216572,8.895795,154.803848,63.698467,1.626813,160.112808,104.536179,-68.247299,12.487341,63.729324,-35.406185,-18.39007,9.14982,77.427994,-11.075573,30.204359,
118.83091,19.449646,140.140198,-11.995952,58.41404,8.587269,155.003281,63.737896,1.74016,160.118591,102.329468,-67.619995,10.04815,64.219872,-35.499706,-18.429399,9.084924,77.634125,-10.717722,30.45542,
118.199814,19.39645,139.462967,-12.406915,58.596416,8.292488,155.194443,63.778973,1.840278,160.125183,100.175385,-66.952057,7.650466,64.694878,-35.603531,-18.480436,9.012641,77.835129,-10.370317,30.702711,
117.533707,19.328403,138.766663,-12.827302,58.764194,8.010226,155.377365,63.820946,1.927134,160.132751,98.082443,-66.243904,5.303866,65.152145,-35.71714,-18.544453,8.932981,78.030739,-10.033875,30.944916,
116.834023,19.245068,138.051224,-13.25646,58.917927,7.739502,155.552368,63.86293,2.000771,160.141205,96.057861,-65.496498,3.016943,65.589478,-35.839954,-18.622728,8.845946,78.220703,-9.70878,31.180855,
116.102425,19.146111,137.316559,-13.693594,59.058079,7.479275,155.719437,63.904247,2.061407,160.150589,94.107628,-64.71125,0.79715,66.004738,-35.971375,-18.716459,8.751584,78.404762,-9.39527,31.409544,
115.340805,19.031618,136.562607,-14.137896,59.185467,7.228317,155.878891,63.944176,2.109348,160.160889,92.236397,-63.890038,-1.349031,66.395821,-36.110764,-18.826969,8.64998,78.582687,-9.093452,31.630039,
114.551239,18.901871,135.789215,-14.588411,59.30061,6.985709,156.030762,63.981995,2.144934,160.172195,90.447556,-63.035133,-3.416194,66.760635,-36.257458,-18.955555,8.541183,78.754173,-8.803288,31.841679,
113.736008,18.757704,134.996216,-15.044108,59.404171,6.750396,156.175262,64.017166,2.168688,160.184525,88.743233,-62.1492,-5.399796,67.097176,-36.410728,-19.103464,8.425367,78.919029,-8.524662,32.043842,
112.897507,18.600002,134.183441,-15.503904,59.49691,6.521489,156.312546,64.049065,2.1811,160.197876,87.124565,-61.235241,-7.296323,67.403481,-36.569839,-19.272039,8.302644,79.076996,-8.257304,32.236057,
112.038147,18.430153,133.350647,-15.966577,59.579494,6.297883,156.442657,64.077271,2.182875,160.212463,85.591682,-60.296436,-9.10294,67.677742,-36.73399,-19.462448,8.173216,79.227844,-8.000899,32.418072,
111.160492,18.249918,132.497574,-16.43082,59.652756,6.078786,156.565903,64.101295,2.174698,160.228134,84.143814,-59.33625,-10.817421,67.918121,-36.902306,-19.675875,8.037281,79.371353,-7.755007,32.589642,
110.267075,18.061329,131.623993,-16.89529,59.717319,5.863383,156.682434,64.120819,2.157363,160.245087,82.779617,-58.358269,-12.4381,68.122963,-37.073887,-19.91349,7.895063,79.507317,-7.519156,32.750778,
109.360344,17.866652,130.72963,-17.358618,59.774052,5.650821,156.79248,64.135529,2.131643,160.263199,81.497162,-57.36615,-13.96378,68.290733,-37.247757,-20.176424,7.746782,79.635536,-7.292767,32.901508,
108.442749,17.668579,129.814163,-17.81926,59.8237,5.440349,156.896271,64.145157,2.098313,160.282562,80.293976,-56.363628,-15.393597,68.41996,-37.422894,-20.46563,7.592729,79.755844,-7.075283,33.042007,
107.516609,17.469803,128.877319,-18.275732,59.866989,5.231292,156.993973,64.149712,2.058366,160.303116,79.167412,-55.35445,-16.727028,68.509331,-37.598164,-20.78211,7.433184,79.86808,-6.866077,33.172512,
106.584114,17.27339,127.918831,-18.726439,59.904694,5.023077,157.085861,64.148903,2.012555,160.324783,78.114525,-54.342308,-17.963697,68.557716,-37.772392,-21.12665,7.268438,79.972122,-6.66447,33.293365,
105.647324,17.082397,126.938461,-19.169863,59.937546,4.815044,157.172333,64.14283,1.961828,160.347443,77.132286,-53.33086,-19.103413,68.564072,-37.944283,-21.500154,7.098813,80.067795,-6.469862,33.405022,
104.708076,16.89991,125.935966,-19.604269,59.966248,4.606765,157.253586,64.131546,1.907004,160.371048,76.21743,-52.323597,-20.146416,68.527565,-38.112534,-21.903015,6.924608,80.155045,-6.281573,33.507885,
103.768105,16.729149,124.911209,-20.028111,59.991558,4.39773,157.329941,64.115166,1.848918,160.395447,75.36689,-51.323944,-21.092762,68.447601,-38.275684,-22.335871,6.746184,80.233841,-6.098963,33.602428,
102.828896,16.573156,123.864059,-20.439692,60.014084,4.187594,157.40181,64.093849,1.788351,160.420517,74.577438,-50.335167,-21.942947,68.323669,-38.432247,-22.798958,6.56389,80.304016,-5.92141,33.689262,
101.891739,16.434881,122.794563,-20.837423,60.034554,3.976011,157.469376,64.067772,1.726116,160.445923,73.845993,-49.360332,-22.697588,68.155663,-38.580631,-23.292397,6.378067,80.365593,-5.748352,33.768902,
100.957794,16.317175,121.702728,-21.219673,60.053463,3.762703,157.533066,64.037239,1.662789,160.471603,73.16951,-48.40237,-23.357338,67.943474,-38.719166,-23.816177,6.189048,80.418587,-5.579191,33.841862,
100.028015,16.222466,120.588821,-21.58486,60.071526,3.547397,157.593292,64.00251,1.599156,160.497238,72.545044,-47.464001,-23.923426,67.687477,-38.846172,-24.369907,5.997235,80.462982,-5.413465,33.90873,
99.103157,16.153133,119.45311,-21.931454,60.089127,3.329996,157.650253,63.963921,1.5357,160.522568,71.969681,-46.547737,-24.397005,67.388161,-38.959862,-24.953091,5.802925,80.498833,-5.250658,33.97002,
98.183868,16.111059,118.296104,-22.25794,60.106861,3.11042,157.704483,63.921822,1.472984,160.547424,71.440735,-45.655899,-24.779676,67.046402,-39.058472,-25.564867,5.606524,80.526169,-5.090376,34.026245,
97.270546,16.098114,117.118416,-22.562857,60.125103,2.888557,157.756149,63.87653,1.411394,160.571472,70.95549,-44.790554,-25.073029,66.663277,-39.140179,-26.204102,5.408374,80.545105,-4.932278,34.077908,
96.363579,16.115414,115.92086,-22.844841,60.144241,2.66443,157.805725,63.828423,1.351287,160.594482,70.511345,-43.95359,-25.279364,66.240288,-39.203213,-26.869347,5.208822,80.555748,-4.776027,34.125393,
95.463081,16.164001,114.70446,-23.102608,60.164703,2.437969,157.8535,63.777855,1.293011,160.616257,70.105751,-43.146675,-25.401014,65.779152,-39.245815,-27.558819,5.008216,80.558212,-4.621413,34.169147,
94.569168,16.244406,113.47036,-23.334881,60.18676,2.209419,157.89978,63.725185,1.236726,160.63652,69.73632,-42.371246,-25.44066,65.281944,-39.266277,-28.27039,4.806905,80.552681,-4.468221,34.209492,
93.681793,16.356955,112.219955,-23.540537,60.210632,1.978782,157.944977,63.6707,1.182524,160.655045,69.400665,-41.628532,-25.401165,64.750992,-39.263,-29.001652,4.605219,80.539284,-4.316301,34.246754,
92.80085,16.501293,110.954865,-23.718557,60.23658,1.746227,157.989273,63.614754,1.130628,160.671677,69.096413,-40.919575,-25.286079,64.189041,-39.234531,-29.749756,4.403456,80.518257,-4.165619,34.281216,
91.926048,16.677177,109.676888,-23.867994,60.264759,1.512029,158.033035,63.55756,1.080902,160.686234,68.821259,-40.245087,-25.098738,63.59901,-39.179554,-30.511602,4.201964,80.489792,-4.016125,34.313072,
91.05719,16.883497,108.388023,-23.987942,60.295326,1.276309,158.076523,63.499443,1.033363,160.698593,68.572998,-39.605755,-24.843218,62.984051,-39.096912,-31.283741,4.001018,80.454185,-3.867849,34.342472,
90.193863,17.119221,107.090515,-24.077745,60.328316,1.039299,158.119949,63.440567,0.98791,160.708633,68.349281,-39.001873,-24.523655,62.347652,-38.985783,-32.062439,3.800946,80.411606,-3.720873,34.369591,
89.335754,17.382755,105.786743,-24.136738,60.363777,0.801384,158.163605,63.381134,0.944339,160.71637,68.14801,-38.433643,-24.144468,61.693367,-38.84549,-32.843765,3.601993,80.362381,-3.57529,34.394485,
88.482368,17.672546,104.479301,-24.164444,60.401711,0.562741,158.207642,63.321209,0.902524,160.721573,67.966805,-37.901024,-23.710211,61.024879,-38.67569,-33.623592,3.404402,80.306824,-3.431263,34.417229,
87.633293,17.986341,103.170967,-24.160484,60.442146,0.323671,158.252319,63.260979,0.862211,160.724442,67.803551,-37.403782,-23.225931,60.346004,-38.476364,-34.397655,3.208453,80.245209,-3.288963,34.437824,
86.788094,18.322149,101.864624,-24.12467,60.484966,0.084594,158.297699,63.200428,0.823223,160.724762,67.656021,-36.94154,-22.696421,59.660515,-38.247749,-35.161743,3.01438,80.177856,-3.148638,34.45631,
85.94632,18.677385,100.563293,-24.05674,60.530121,-0.154287,158.344086,63.139565,0.785234,160.722809,67.521988,-36.513638,-22.127096,58.972202,-37.990532,-35.911312,2.822336,80.105148,-3.010467,34.472652,
85.107536,19.049643,99.270096,-23.956839,60.577427,-0.392479,158.391556,63.078365,0.748049,160.718643,67.399231,-36.119362,-21.523012,58.284634,-37.705597,-36.642353,2.632564,80.02739,-2.874729,34.486797,
84.271317,19.436253,97.988235,-23.825037,60.626766,-0.629755,158.440155,63.016827,0.711473,160.71228,67.285545,-35.757706,-20.889547,57.601357,-37.394329,-37.35067,2.44522,79.944992,-2.741693,34.498737,
83.437416,19.834372,96.720955,-23.661695,60.678028,-0.86573,158.48996,62.954742,0.675248,160.703857,67.178795,-35.42767,-20.232143,56.925663,-37.058285,-38.032486,2.260448,79.858292,-2.611588,34.508423,
82.605469,20.241385,95.471474,-23.467251,60.730995,-1.100036,158.541153,62.892033,0.639187,160.693527,67.076805,-35.127937,-19.555912,56.260544,-36.699444,-38.684299,2.078371,79.767715,-2.484725,34.515797,
81.775299,20.654364,94.243027,-23.242237,60.785412,-1.332277,158.593674,62.82851,0.603135,160.681503,66.977463,-34.857182,-18.866322,55.608818,-36.32003,-39.302814,1.899072,79.673668,-2.361309,34.520813,
80.946747,21.07073,93.038727,-22.987373,60.841187,-1.56226,158.647583,62.76405,0.567075,160.667892,66.878693,-34.613949,-18.168238,54.972828,-35.922466,-39.885345,1.722687,79.576492,-2.241646,34.523472,
80.119835,21.487562,91.861679,-22.703674,60.89809,-1.789528,158.70285,62.698383,0.530852,160.652832,66.778557,-34.396667,-17.466888,54.354786,-35.509483,-40.42968,1.549215,79.476685,-2.12593,34.523712,
79.29451,21.902552,90.71479,-22.392017,60.955791,-2.013844,158.759506,62.631386,0.494594,160.636612,66.67498,-34.203587,-16.766802,53.756435,-35.083984,-40.933846,1.378729,79.374611,-2.014391,34.521553,
78.471046,22.312973,89.600838,-22.053604,61.014202,-2.234741,158.81749,62.562771,0.458309,160.619263,66.566315,-34.033077,-16.072693,53.179256,-34.648926,-41.396633,1.211211,79.270737,-1.907237,34.517025,
77.64962,22.716623,88.5224,-21.689669,61.072956,-2.452066,158.876724,62.492329,0.422192,160.600998,66.450745,-33.883274,-15.388725,52.624416,-34.207428,-41.817204,1.046654,79.165436,-1.804617,34.510143,
